chromosome	start	stop	L1	L2	L3	L4	L5	L6	L7	L8	L9	L10	L11	L12	L13	L14	L15	phylogeny	sites	length	origin
APscaff0004ScX6Gil_120HRSCAF510	9014956	9016789	-3752.42839	-3749.094939	-3745.450379	-3739.172765	-3739.82481	-3734.29454	-3752.061575	-3753.86572	-3752.064457	-3754.306682	-3754.306734	-3749.53694	-3745.061614	-3751.858312	-3747.737639	A	3028	351	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	9018202	9020555	-1925.275567	-1920.977414	-1929.971303	-1925.266769	-1925.275513	-1930.198214	-1922.153601	-1927.04322	-1925.396915	-1925.275417	-1929.971672	-1920.977477	-1930.198129	-1928.958614	-1920.977549	A	1596	257	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	9033267	9034935	-2467.033345	-2469.66466	-2466.664471	-2467.038705	-2463.959807	-2466.381086	-2461.614091	-2460.047728	-2462.030082	-2466.354524	-2467.051951	-2469.314683	-2467.67222	-2469.128377	-2469.128628	A	1928	229	others
APscaff0004ScX6Gil_120HRSCAF510	9045015	9048780	-4199.723	-4193.509826	-4198.833701	-4193.618539	-4191.612556	-4193.285281	-4194.523864	-4197.612315	-4200.660883	-4195.015997	-4196.565868	-4194.726217	-4201.672072	-4201.588932	-4199.181466	C	3398	485	others
APscaff0004ScX6Gil_120HRSCAF510	9051747	9053948	-1566.765403	-1562.618814	-1563.129306	-1562.618814	-1566.765403	-1563.129306	-1562.618813	-1563.129307	-1566.765403	-1566.765403	-1563.129309	-1562.618814	-1563.129307	-1566.765403	-1562.618813	K	988	206	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	9072700	9074511	-6627.841955	-6634.078035	-6627.656641	-6628.870298	-6626.420099	-6625.515631	-6625.173119	-6623.154948	-6622.553491	-6627.123596	-6626.815298	-6630.104873	-6629.27711	-6630.67231	-6635.104971	A	5333	605	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	9129878	9131138	-2493.084109	-2481.368212	-2493.652032	-2482.464322	-2490.239459	-2490.249537	-2480.726706	-2490.095174	-2489.721131	-2493.735916	-2493.747432	-2485.34125	-2492.860269	-2492.837101	-2484.774626	J	1216	406	others
APscaff0004ScX6Gil_120HRSCAF510	9161389	9167302	-2207.601276	-2209.628166	-2210.744293	-2209.731953	-2209.933787	-2209.933802	-2209.732054	-2210.744339	-2207.601393	-2210.74405	-2210.744909	-2210.559316	-2207.503247	-2207.503193	-2207.34858	F	2855	438	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	9180253	9183314	-6764.866711	-6773.252585	-6773.27466	-6773.483643	-6766.309978	-6774.041134	-6772.678555	-6771.421119	-6768.39231	-6765.811541	-6771.952496	-6771.975672	-6772.509503	-6768.550043	-6771.829787	A	4661	597	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	9227095	9236512	-10447.22132	-10438.05379	-10432.63191	-10432.21134	-10435.97866	-10423.42965	-10437.7055	-10436.35861	-10443.28228	-10444.92985	-10439.30197	-10445.31463	-10434.52344	-10445.05739	-10445.4105	A	6300	1163	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	9319232	9320746	-4646.997858	-4645.297017	-4640.134457	-4646.628481	-4647.229358	-4641.812619	-4644.741027	-4640.161453	-4644.963699	-4643.772924	-4638.832075	-4642.798327	-4640.657589	-4645.633581	-4644.501595	D	2208	506	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	9322177	9324399	-4516.912889	-4515.096757	-4525.465177	-4510.134826	-4510.727603	-4514.654176	-4515.163801	-4523.481836	-4516.877294	-4519.706226	-4523.925679	-4518.651178	-4523.49517	-4518.225742	-4518.551356	A	2625	346	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	9327679	9328823	-1321.039255	-1320.755217	-1320.645967	-1320.755217	-1321.039255	-1320.645967	-1320.755217	-1320.645967	-1321.039255	-1321.039252	-1320.645967	-1320.755217	-1320.645967	-1321.039255	-1320.755217	K	726	161	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	9330207	9331140	-770.0654482	-773.7041222	-769.1107923	-773.7041401	-772.5111676	-773.7040669	-765.6625186	-761.7693646	-763.8784762	-768.5220918	-769.1107599	-770.2413272	-773.6633305	-770.0654997	-773.6632647	J	385	102	others
APscaff0004ScX6Gil_120HRSCAF510	9332401	9336755	-6751.698452	-6731.776215	-6748.512063	-6735.531731	-6747.128135	-6741.789508	-6730.389193	-6743.791553	-6744.979838	-6758.19	-6754.472325	-6745.577356	-6745.411208	-6751.676639	-6740.53241	A	6944	830	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	9358321	9361183	-5109.44703	-5107.791326	-5110.176653	-5107.767807	-5111.471365	-5109.526914	-5110.168743	-5109.890842	-5109.400541	-5114.571109	-5110.978979	-5107.356287	-5111.993037	-5109.314873	-5107.407963	A	2906	369	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	9373014	9386306	-5369.227447	-5369.399903	-5371.762404	-5377.057803	-5376.944136	-5377.057765	-5370.970287	-5370.970357	-5363.187223	-5376.944082	-5371.7625	-5369.399839	-5360.329177	-5360.260043	-5360.329213	A	3826	723	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	9390232	9394944	-3286.821443	-3292.699851	-3295.594481	-3296.204723	-3289.498093	-3295.594563	-3290.897456	-3290.897244	-3287.033229	-3288.605123	-3292.440256	-3289.200357	-3294.97588	-3291.416966	-3292.614628	A	3175	375	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	9432104	9465636	-4324.564978	-4322.512362	-4322.884924	-4322.825604	-4322.827663	-4322.82769	-4322.685736	-4322.761398	-4324.437036	-4322.869524	-4322.884767	-4322.556531	-4324.600089	-4324.564988	-4324.283598	A	5529	701	others
APscaff0004ScX6Gil_120HRSCAF510	9469656	9475832	-6467.304493	-6469.371152	-6465.217586	-6470.367079	-6467.612068	-6470.404362	-6469.671884	-6464.811412	-6468.980731	-6463.698828	-6464.780564	-6464.663999	-6468.854359	-6468.827322	-6468.091198	C	3445	766	others
APscaff0004ScX6Gil_120HRSCAF510	9477304	9479655	-6766.384661	-6750.324871	-6756.329696	-6745.130363	-6756.196499	-6750.380628	-6755.664634	-6761.024222	-6768.971438	-6760.127179	-6754.884008	-6750.515095	-6754.819469	-6765.117199	-6753.571348	A	6533	820	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	9530991	9534752	-11022.22824	-10925.62974	-11022.22817	-10922.88972	-10961.6983	-10961.69819	-10925.521	-10995.81906	-10995.81903	-11022.22832	-11022.22822	-10989.59622	-11022.22889	-11022.22854	-10989.59613	A	4892	1106	others
APscaff0004ScX6Gil_120HRSCAF510	9554462	9568307	-9806.843527	-9814.126126	-9811.248226	-9813.601898	-9811.7697	-9817.35623	-9813.585497	-9810.259175	-9808.363546	-9793.059897	-9799.799465	-9795.832738	-9815.328349	-9808.018916	-9810.924149	D	7908	1465	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	9572815	9575705	-3908.359691	-3916.544539	-3912.576603	-3914.802337	-3914.248402	-3914.802546	-3910.219572	-3908.638568	-3903.55337	-3912.683151	-3911.875184	-3913.303899	-3911.620279	-3908.6259	-3911.620058	C	3482	499	oldgenes
APscaff0004ScX6Gil_120HRSCAF510	9580959	9587689	-2757.865902	-2760.095866	-2753.685717	-2758.179539	-2756.978229	-2752.848565	-2758.021312	-2753.189507	-2756.224477	-2751.768529	-2750.395206	-2753.020451	-2753.851798	-2758.217578	-2758.741818	A	3033	439	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	9628515	9638215	-9445.015059	-9448.067257	-9444.203947	-9446.495333	-9446.495124	-9445.438446	-9447.894817	-9446.584766	-9445.014905	-9447.161719	-9446.673746	-9447.162178	-9442.911194	-9444.962021	-9445.394707	G	5408	1463	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	9647114	9656897	-5692.80496	-5680.102614	-5695.03592	-5683.573763	-5691.112434	-5691.112675	-5684.763997	-5693.943971	-5691.725093	-5693.720275	-5693.727264	-5682.998725	-5691.716493	-5691.420268	-5681.273086	D	4245	844	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	9744438	9748370	-7340.421758	-7344.121211	-7326.819289	-7340.729053	-7338.897303	-7339.576709	-7344.256554	-7327.138079	-7344.241363	-7327.910053	-7324.393518	-7329.524351	-7342.391153	-7343.944968	-7343.860154	D	3542	762	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	9774205	9779524	-7322.809288	-7319.810924	-7321.299022	-7312.924006	-7315.592407	-7312.082888	-7319.989198	-7323.437681	-7323.166126	-7325.437146	-7323.437786	-7324.520524	-7314.983219	-7318.46443	-7317.092004	A	5217	757	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	9787627	9790429	-3713.250434	-3711.775075	-3717.587899	-3714.29718	-3715.046135	-3717.348462	-3714.133299	-3717.351963	-3715.170817	-3711.044672	-3713.066623	-3711.938022	-3715.511037	-3715.02092	-3712.698934	A	2490	332	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	9856830	9865555	-1195.971135	-1192.826568	-1193.880495	-1193.93161	-1195.800924	-1195.554565	-1193.46175	-1193.413408	-1195.359033	-1187.170842	-1187.016482	-1184.533116	-1195.768556	-1195.971227	-1193.221843	B	1144	149	others
APscaff0004ScX6Gil_120HRSCAF510	9883324	9890972	-4213.733092	-4218.201202	-4197.302923	-4217.494784	-4218.169836	-4210.235896	-4204.901993	-4188.312446	-4204.399967	-4212.012469	-4196.08788	-4211.947178	-4210.398945	-4213.53541	-4218.490421	D	3047	459	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	9910933	9913426	-1090.719215	-1094.448841	-1095.911316	-1090.260719	-1087.282579	-1090.846875	-1094.453874	-1095.377248	-1094.521224	-1085.978682	-1088.960106	-1088.960089	-1094.078989	-1093.104641	-1093.447346	F	659	87	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	9914566	9919682	-8190.996631	-8197.373807	-8187.013151	-8198.125927	-8198.172056	-8195.623759	-8191.720329	-8184.770099	-8185.819032	-8192.291667	-8188.597663	-8191.598944	-8191.552983	-8190.723853	-8192.734839	A	5388	866	others
APscaff0004ScX6Gil_120HRSCAF510	9945221	9948525	-1061.510777	-1058.736847	-1061.294152	-1058.736847	-1061.510777	-1061.294172	-1058.73684	-1061.294152	-1061.510777	-1061.51078	-1061.294172	-1058.736847	-1061.294153	-1061.510831	-1058.736837	L	609	213	others
APscaff0004ScX6Gil_120HRSCAF510	9968221	9969359	-1204.531523	-1204.531483	-1204.531672	-1204.531488	-1204.531441	-1204.531518	-1204.531594	-1204.53177	-1204.531699	-1201.942386	-1201.94261	-1201.942467	-1204.531711	-1204.531787	-1204.531699	A	1227	143	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	9969796	9985756	-3961.376873	-3960.258597	-3946.908759	-3960.245294	-3960.540749	-3959.059837	-3960.25863	-3947.844488	-3961.376859	-3948.225425	-3947.771762	-3948.225537	-3959.50269	-3959.665205	-3959.665128	B	5623	812	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	9989510	9995843	-6662.786687	-6661.601015	-6657.18406	-6662.089794	-6661.733456	-6658.55337	-6662.290665	-6657.161358	-6661.179604	-6656.55346	-6654.666147	-6654.448678	-6658.90222	-6662.335404	-6660.134121	E	3333	765	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	10008151	10010296	-6571.435073	-6549.016258	-6570.171244	-6550.808236	-6562.337288	-6561.915271	-6548.949061	-6567.009253	-6567.53776	-6568.11328	-6568.170673	-6566.541029	-6571.255575	-6571.658689	-6569.036579	A	4269	564	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	10082979	10083942	-1615.708557	-1619.582784	-1615.517544	-1621.894232	-1616.596423	-1620.844792	-1608.711474	-1604.934733	-1605.143956	-1614.72101	-1614.806571	-1617.662704	-1618.954157	-1616.114119	-1618.636573	A	1421	171	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	10096412	10099724	-4893.782019	-4887.510986	-4893.208175	-4895.048594	-4894.286337	-4892.781899	-4895.468811	-4898.083152	-4896.341221	-4888.16288	-4890.870821	-4880.836254	-4891.633614	-4893.427415	-4887.291451	A	2653	443	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	10104663	10106444	-6510.664571	-6519.72206	-6527.324531	-6516.28726	-6509.209668	-6517.981826	-6520.31659	-6522.626188	-6517.318641	-6510.995473	-6526.508195	-6519.336228	-6523.835777	-6518.899544	-6518.659075	C	4291	857	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	10110240	10122804	-9567.188535	-9563.454821	-9559.458805	-9555.293171	-9555.29321	-9554.800049	-9564.131792	-9565.979009	-9567.188592	-9564.394081	-9564.048679	-9564.394206	-9559.537009	-9567.188658	-9566.13451	E	4620	1495	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	10132800	10135043	-4489.204259	-4483.407474	-4486.747326	-4488.966882	-4489.428147	-4486.747764	-4487.230495	-4487.23038	-4487.027298	-4489.428187	-4489.428081	-4483.6996	-4486.464425	-4487.362935	-4481.840092	D	2219	624	others
APscaff0004ScX6Gil_120HRSCAF510	10158029	10158976	-7500.077064	-7497.402478	-7504.345257	-7494.376211	-7495.621742	-7498.005382	-7500.891095	-7505.196771	-7502.405788	-7490.41814	-7493.184802	-7489.044255	-7503.788648	-7501.82008	-7498.491635	A	4319	658	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	10164160	10168875	-958.1642125	-954.4471897	-958.1643534	-953.3303025	-956.3466805	-956.346749	-954.4144495	-958.0114351	-958.0114276	-958.1642384	-958.1643802	-955.8995439	-958.1643186	-958.1643213	-955.8995668	A	1293	146	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	10225720	10230410	-4357.267964	-4356.23159	-4358.370648	-4356.274584	-4356.283553	-4355.719479	-4356.259673	-4358.873116	-4357.267931	-4359.006156	-4358.873086	-4358.964419	-4356.508033	-4357.000863	-4356.974959	A	3695	473	others
APscaff0004ScX6Gil_120HRSCAF510	10295179	10302514	-4162.589467	-4165.569676	-4161.659706	-4165.564901	-4165.164008	-4165.561921	-4165.569502	-4161.659657	-4162.672683	-4161.318144	-4161.653815	-4161.642802	-4165.198383	-4162.672903	-4165.1985	A	4615	714	others
APscaff0004ScX6Gil_120HRSCAF510	10304267	10307241	-2868.989888	-2867.300874	-2868.795779	-2867.309638	-2867.354456	-2867.309834	-2867.095392	-2868.745233	-2868.736662	-2868.960983	-2868.79581	-2868.961088	-2869.150122	-2868.947011	-2869.150231	A	2932	412	others
APscaff0004ScX6Gil_120HRSCAF510	10314166	10316814	-698.9634412	-698.9633443	-698.9634031	-697.2531093	-697.2530698	-697.2530611	-698.9633832	-698.9634536	-698.9634815	-698.9634008	-698.9634777	-698.9634178	-698.963467	-698.9635481	-698.9634826	A	935	122	oldgenes
APscaff0004ScX6Gil_120HRSCAF510	10342671	10346110	-2451.98576	-2448.379373	-2449.438495	-2451.322524	-2451.98564	-2451.985575	-2447.659816	-2447.73771	-2448.097329	-2451.769831	-2449.342878	-2448.675726	-2450.981857	-2450.981962	-2448.895588	I	1780	401	others
APscaff0004ScX6Gil_120HRSCAF510	10666027	10671535	-5220.079513	-5214.919396	-5224.194043	-5218.607516	-5218.715356	-5218.002161	-5219.367893	-5226.47278	-5220.501829	-5222.789443	-5223.798762	-5220.097892	-5222.074161	-5218.094025	-5217.854229	A	4343	503	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	10692682	10695889	-1450.737869	-1449.912797	-1450.737869	-1449.912797	-1450.737869	-1450.737869	-1449.912864	-1450.737869	-1450.737869	-1450.73787	-1450.737869	-1449.912797	-1450.737865	-1450.737869	-1449.912865	L	671	255	others
APscaff0004ScX6Gil_120HRSCAF510	10699485	10701363	-1671.076943	-1669.498101	-1674.153283	-1668.367318	-1672.23828	-1672.803675	-1661.01027	-1662.475553	-1660.5742	-1673.977915	-1674.153074	-1674.516539	-1672.052322	-1669.114533	-1671.972191	A	1671	189	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	10719345	10727150	-4960.993054	-4960.848495	-4958.114666	-4958.330323	-4958.330103	-4955.660923	-4960.848158	-4960.993441	-4960.992981	-4960.993629	-4960.994104	-4960.993933	-4958.114151	-4960.992986	-4960.993216	A	6010	804	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	10731641	10736949	-3497.403685	-3502.942857	-3506.474208	-3502.158315	-3504.427797	-3504.333625	-3500.243798	-3503.475822	-3496.639656	-3503.442922	-3506.900757	-3505.239863	-3503.288165	-3496.339519	-3504.068526	A	3553	453	oldgenes
APscaff0004ScX6Gil_120HRSCAF510	10758299	10763403	-11758.72054	-12019.66185	-12019.65015	-12019.66159	-11821.39258	-12019.66136	-12013.15516	-12013.15444	-11836.02322	-11821.3922	-12017.58879	-12017.58914	-12009.17201	-11836.02307	-12009.17198	F	6127	1167	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	10767522	10768795	-718.643485	-724.1674665	-722.6806543	-725.2377442	-718.6433729	-722.9050272	-725.3167726	-723.4803235	-724.2245758	-713.1001927	-714.3937484	-715.7452134	-721.9775915	-722.3147974	-722.7702319	F	739	93	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	10887897	10891366	-6288.969482	-6288.883229	-6282.806046	-6287.774455	-6287.779074	-6287.606005	-6287.224117	-6281.628947	-6287.224486	-6287.209743	-6281.876377	-6287.209448	-6288.760012	-6288.969215	-6288.969003	C	3835	898	others
APscaff0004ScX6Gil_120HRSCAF510	10987662	10988967	-5554.366622	-5555.041907	-5554.853508	-5553.602984	-5554.578274	-5556.774917	-5552.020814	-5552.967953	-5553.150431	-5549.193438	-5549.763183	-5550.024076	-5559.295708	-5556.301389	-5556.428218	C	2908	499	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	10998255	11002267	-2603.24918	-2609.547572	-2611.703923	-2609.451549	-2605.983334	-2609.451568	-2609.547342	-2611.703896	-2606.238926	-2609.334816	-2611.704072	-2613.222346	-2610.345881	-2606.239408	-2610.34599	G	3180	510	others
APscaff0004ScX6Gil_120HRSCAF510	11005724	11010634	-3825.246653	-3836.829406	-3836.829458	-3832.076665	-3830.851485	-3832.076367	-3836.829321	-3836.829502	-3829.751057	-3830.911736	-3836.829642	-3836.829562	-3831.804426	-3829.75103	-3831.804607	C	2353	564	others
APscaff0004ScX6Gil_120HRSCAF510	11015164	11022632	-1482.461389	-1482.492571	-1483.610768	-1482.492571	-1482.461389	-1483.610756	-1482.492556	-1483.610771	-1482.461389	-1482.461397	-1483.610748	-1482.492571	-1483.610771	-1482.461389	-1482.492556	K	1439	353	others
APscaff0004ScX6Gil_120HRSCAF510	11283315	11286106	-3519.770552	-3536.470133	-3536.814901	-3537.093747	-3522.495946	-3538.635742	-3537.399485	-3535.630324	-3530.935652	-3518.198233	-3532.902337	-3533.099943	-3534.548321	-3528.900167	-3533.776298	A	2726	315	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	11286873	11289777	-3167.797525	-3171.911672	-3161.676332	-3172.843409	-3169.694684	-3170.948117	-3169.021003	-3160.337128	-3166.261257	-3158.191214	-3154.232689	-3157.860438	-3168.637206	-3168.271012	-3169.44095	A	2652	325	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	11291002	11297531	-5363.111213	-5368.008715	-5360.015597	-5365.633905	-5359.259771	-5358.752149	-5361.522016	-5359.102493	-5361.020196	-5363.695921	-5365.642848	-5371.964471	-5361.137166	-5364.780873	-5370.778455	A	4281	521	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	11685080	11685571	-1521.340652	-1520.263382	-1521.340591	-1520.283786	-1520.335524	-1520.335463	-1520.893277	-1521.340612	-1521.340662	-1514.069198	-1514.069196	-1513.519025	-1521.34061	-1521.340655	-1520.263251	J	605	153	others
APscaff0004ScX6Gil_120HRSCAF510	11713987	11716524	-1886.95159	-1885.669444	-1879.171457	-1885.375493	-1885.375591	-1883.118391	-1883.755747	-1878.931367	-1884.801121	-1882.678851	-1878.70263	-1882.678778	-1884.430951	-1886.951496	-1886.945731	D	1328	232	others
APscaff0004ScX6Gil_120HRSCAF510	11718474	11720354	-5508.35454	-5502.812335	-5506.829563	-5500.194836	-5510.118089	-5506.762981	-5494.088455	-5504.310335	-5499.703788	-5513.799713	-5510.520969	-5507.200805	-5505.507143	-5504.869179	-5504.136522	A	5546	623	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	11722558	11725513	-2211.138026	-2215.943788	-2214.203001	-2215.455236	-2214.29368	-2213.901494	-2213.805643	-2213.805471	-2208.743149	-2214.737131	-2215.943578	-2215.943736	-2210.941529	-2210.489271	-2211.729678	A	2142	289	others
APscaff0004ScX6Gil_120HRSCAF510	11741344	11743203	-5516.713807	-5498.70139	-5515.792746	-5514.385439	-5516.296232	-5516.282328	-5514.255883	-5515.249611	-5515.998986	-5513.675804	-5513.635463	-5498.844424	-5514.110461	-5514.110596	-5497.652322	D	2401	507	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	11745600	11770890	-11789.15665	-11791.24266	-11786.5569	-11791.12312	-11791.12304	-11790.8082	-11791.23748	-11786.93658	-11789.15663	-11787.15953	-11786.93464	-11787.1596	-11788.77814	-11789.14368	-11789.16374	B	9489	1957	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	11803872	11809319	-2813.06771	-2813.067985	-2812.350804	-2811.568228	-2811.56796	-2811.565926	-2813.068032	-2812.396401	-2813.067796	-2813.067856	-2812.396452	-2813.068029	-2804.581612	-2804.853572	-2804.85361	A	3256	380	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	11823978	11826223	-671.7129709	-671.7129497	-670.595868	-671.3485953	-671.3486056	-671.3486258	-669.3587666	-668.6212629	-669.358762	-670.8266015	-669.8686849	-670.8266196	-671.7130249	-671.7129955	-671.7130022	B	774	107	long_or_complete
APscaff0004ScX6Gil_120HRSCAF510	11826631	11835170	-3384.319484	-3390.453766	-3392.202887	-3389.405464	-3391.257124	-3392.604726	-3390.419616	-3392.067252	-3384.69652	-3393.519627	-3392.203029	-3392.855133	-3386.812503	-3383.35613	-3384.971865	A	4204	506	oldgenes
APscaff0004ScX6Gil_120HRSCAF510	11842170	11850784	-5056.748209	-5063.880239	-5064.592907	-5063.888279	-5063.982929	-5063.422916	-5059.624683	-5061.306737	-5055.028325	-5069.365691	-5064.808213	-5069.365827	-5060.106787	-5056.683843	-5060.371621	A	3650	519	long_or_complete
